Table 210-06103 : Unemployment rate and underemployment rate by age and sex,,,,,,,,
 ,,,,,,,,
Sex,,,Male,Male,Female,Female,Both sexes,Both sexes
 , , ,Unemployment rate (1),Underemployment rate (2),Unemployment rate (1),Underemployment rate (2),Unemployment rate (1),Underemployment rate (2)
,,,(%),(%),(%),(%),(%),(%)
Year / Moving 3-month period,,Age group,,,,,,
9/1992 - 11/1992,,40 - 49,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
9/1992 - 11/1992,,50 - 59,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
9/1992 - 11/1992,,60 and over,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
9/1992 - 11/1992,,15 and over,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
10/1992 - 12/1992,,15 - 19,7.3,1.3,6.9,[*7],7.2,0.8
10/1992 - 12/1992,,20 - 29,2.8,1.5,2.4,0.4,2.6,0.9
10/1992 - 12/1992,,30 - 39,1.3,2.9,1.6,1.2,1.4,2.3
10/1992 - 12/1992,,40 - 49,1.5,3.3,1.4,1.5,1.5,2.7
10/1992 - 12/1992,,50 - 59,1.8,3.0,1.3,2.8,1.7,3.0
10/1992 - 12/1992,,60 and over,0.6,1.9,2.1,3.7,0.9,2.3
10/1992 - 12/1992,,15 and over,2.0,2.5,2.1,1.1,2.0,2.0
11/1992 - 1/1993,,15 - 19,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
11/1992 - 1/1993,,20 - 29,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
11/1992 - 1/1993,,30 - 39,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
11/1992 - 1/1993,,40 - 49,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
11/1992 - 1/1993,,50 - 59,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
11/1992 - 1/1993,,60 and over,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
11/1992 - 1/1993,,15 and over,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1992 - 2/1993,,15 - 19,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1992 - 2/1993,,20 - 29,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1992 - 2/1993,,30 - 39,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1992 - 2/1993,,40 - 49,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1992 - 2/1993,,50 - 59,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1992 - 2/1993,,60 and over,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1992 - 2/1993,,15 and over,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1/1993 - 3/1993,,15 - 19,8.3,1.1,5.6,[*7],7.2,1.0
1/1993 - 3/1993,,20 - 29,3.2,1.3,2.6,0.4,2.9,0.8
1/1993 - 3/1993,,30 - 39,1.7,2.2,1.1,1.0,1.5,1.8
1/1993 - 3/1993,,40 - 49,1.4,2.3,1.1,1.2,1.3,2.0
1/1993 - 3/1993,,50 - 59,2.3,2.5,2.2,2.5,2.2,2.5
1/1993 - 3/1993,,60 and over,1.6,2.1,[*7],3.4,1.6,2.4
1/1993 - 3/1993,,15 and over,2.3,2.0,1.9,1.0,2.1,1.6
2/1993 - 4/1993,,15 - 19,6.9,1.2,7.5,[*7],7.2,0.9
2/1993 - 4/1993,,20 - 29,3.1,1.2,2.7,0.5,2.9,0.9
2/1993 - 4/1993,,30 - 39,1.8,2.6,1.1,1.2,1.5,2.1
2/1993 - 4/1993,,40 - 49,1.5,2.3,1.1,1.1,1.4,1.9
2/1993 - 4/1993,,50 - 59,2.3,2.9,1.7,3.0,2.1,2.9
2/1993 - 4/1993,,60 and over,1.8,2.4,[*7],3.2,1.7,2.5
2/1993 - 4/1993,,15 and over,2.3,2.2,2.0,1.1,2.2,1.8
3/1993 - 5/1993,,15 - 19,8.0,1.3,7.8,[*7],7.9,1.1
3/1993 - 5/1993,,20 - 29,2.9,1.5,2.7,0.8,2.8,1.1
3/1993 - 5/1993,,30 - 39,1.5,2.5,1.0,1.4,1.3,2.1
3/1993 - 5/1993,,40 - 49,1.3,2.7,0.9,1.4,1.2,2.3
3/1993 - 5/1993,,50 - 59,2.3,3.6,1.2,3.0,2.1,3.4
3/1993 - 5/1993,,60 and over,1.7,2.3,[*7],3.0,1.5,2.5
3/1993 - 5/1993,,15 and over,2.1,2.4,1.9,1.3,2.0,2.0
4/1993 - 6/1993,,15 - 19,7.5,1.7,10.1,[*7],8.5,1.2
4/1993 - 6/1993,,20 - 29,2.8,1.6,2.7,0.7,2.7,1.2
4/1993 - 6/1993,,30 - 39,1.2,2.6,1.3,1.5,1.3,2.2
4/1993 - 6/1993,,40 - 49,1.5,2.7,1.2,1.6,1.4,2.4
4/1993 - 6/1993,,50 - 59,2.3,3.1,1.0,2.2,2.0,2.9
4/1993 - 6/1993,,60 and over,1.4,2.4,[*7],3.9,1.1,2.7
4/1993 - 6/1993,,15 and over,2.0,2.4,2.0,1.3,2.0,2.0
5/1993 - 7/1993,,15 - 19,7.5,1.0,8.3,[*7],7.8,0.7
5/1993 - 7/1993,,20 - 29,2.7,1.4,3.0,0.5,2.8,1.0
5/1993 - 7/1993,,30 - 39,1.1,2.2,1.5,1.4,1.2,1.9
5/1993 - 7/1993,,40 - 49,1.3,2.5,1.2,1.8,1.2,2.3
5/1993 - 7/1993,,50 - 59,2.2,2.1,1.0,2.6,1.9,2.2
5/1993 - 7/1993,,60 and over,1.1,2.2,[*7],4.0,1.0,2.5
5/1993 - 7/1993,,15 and over,1.9,2.1,2.2,1.2,2.0,1.8
6/1993 - 8/1993,,15 - 19,5.9,1.2,6.9,[*7],6.3,0.7
6/1993 - 8/1993,,20 - 29,3.2,1.3,2.9,0.5,3.0,0.9
6/1993 - 8/1993,,30 - 39,0.9,2.0,1.6,1.0,1.2,1.6
6/1993 - 8/1993,,40 - 49,1.3,2.0,1.2,1.5,1.3,1.8
6/1993 - 8/1993,,50 - 59,2.0,1.3,1.4,2.7,1.9,1.6
6/1993 - 8/1993,,60 and over,0.9,2.4,[*7],2.7,0.8,2.5
6/1993 - 8/1993,,15 and over,1.8,1.7,2.2,1.0,2.0,1.5
7/1993 - 9/1993,,15 - 19,6.5,1.0,6.6,[*7],6.6,0.6
7/1993 - 9/1993,,20 - 29,3.1,1.2,2.9,0.5,3.0,0.9
7/1993 - 9/1993,,30 - 39,1.0,1.7,1.5,0.9,1.2,1.4
7/1993 - 9/1993,,40 - 49,1.1,1.8,1.0,1.3,1.0,1.6
7/1993 - 9/1993,,50 - 59,1.5,1.1,1.9,2.1,1.6,1.3
7/1993 - 9/1993,,60 and over,0.8,2.7,[*7],[*7],0.8,2.5
7/1993 - 9/1993,,15 and over,1.7,1.6,2.1,0.9,1.9,1.3
8/1993 - 10/1993,,15 - 19,8.3,1.8,9.0,[*7],8.6,1.2
8/1993 - 10/1993,,20 - 29,3.1,1.4,2.8,0.6,3.0,1.0
8/1993 - 10/1993,,30 - 39,1.2,1.8,1.4,1.1,1.3,1.6
8/1993 - 10/1993,,40 - 49,1.3,2.1,0.8,1.3,1.1,1.8
8/1993 - 10/1993,,50 - 59,1.4,1.3,1.8,1.8,1.5,1.4
8/1993 - 10/1993,,60 and over,0.8,2.8,[*7],[*7],0.7,2.4
8/1993 - 10/1993,,15 and over,1.9,1.8,2.1,1.0,2.0,1.5
9/1993 - 11/1993,,15 - 19,10.5,1.5,10.2,[*7],10.4,1.0
9/1993 - 11/1993,,20 - 29,2.7,1.2,2.5,0.5,2.6,0.9
9/1993 - 11/1993,,30 - 39,1.4,1.8,1.6,0.9,1.4,1.5
9/1993 - 11/1993,,40 - 49,1.4,2.1,0.8,1.2,1.2,1.8
9/1993 - 11/1993,,50 - 59,1.4,1.7,1.6,2.0,1.4,1.8
9/1993 - 11/1993,,60 and over,0.8,2.7,[*7],[*7],0.8,2.2
9/1993 - 11/1993,,15 and over,1.9,1.8,2.1,0.9,2.0,1.4
10/1993 - 12/1993,,15 - 19,12.0,1.8,7.9,[*7],10.3,1.2
10/1993 - 12/1993,,20 - 29,2.5,1.3,1.9,0.4,2.2,0.9
10/1993 - 12/1993,,30 - 39,1.2,1.9,1.4,1.1,1.2,1.6
10/1993 - 12/1993,,40 - 49,1.5,2.2,0.8,1.2,1.3,1.9
10/1993 - 12/1993,,50 - 59,1.8,1.7,[*7],2.8,1.5,2.0
10/1993 - 12/1993,,60 and over,1.2,2.2,[*7],[*7],1.3,2.0
10/1993 - 12/1993,,15 and over,1.9,1.8,1.7,1.0,1.8,1.5
11/1993 - 1/1994,,15 - 19,10.0,1.0,5.6,[*7],8.1,0.8
11/1993 - 1/1994,,20 - 29,2.4,1.4,1.8,0.7,2.1,1.1
11/1993 - 1/1994,,30 - 39,1.0,1.9,1.2,1.2,1.1,1.6
11/1993 - 1/1994,,40 - 49,1.6,2.1,1.0,1.6,1.4,1.9
11/1993 - 1/1994,,50 - 59,2.4,2.1,[*7],3.3,1.9,2.4
11/1993 - 1/1994,,60 and over,1.5,1.7,[*7],2.5,1.4,1.9
11/1993 - 1/1994,,15 and over,1.9,1.8,1.5,1.3,1.8,1.6
12/1993 - 2/1994,,15 - 19,9.2,[*7],4.7,[*7],7.2,[*7]
12/1993 - 2/1994,,20 - 29,2.2,1.3,1.6,0.7,1.9,1.0
12/1993 - 2/1994,,30 - 39,1.1,1.9,0.8,1.5,1.0,1.7
12/1993 - 2/1994,,40 - 49,1.8,1.9,1.1,1.7,1.6,1.8
12/1993 - 2/1994,,50 - 59,2.8,1.8,[*7],3.8,2.2,2.3
12/1993 - 2/1994,,60 and over,1.4,1.8,[*7],3.4,1.2,2.1
12/1993 - 2/1994,,15 and over,2.0,1.7,1.2,1.4,1.7,1.6
1/1994 - 3/1994,,15 - 19,8.6,[*7],6.3,[*7],7.6,[*7]
1/1994 - 3/1994,,20 - 29,2.8,1.7,1.9,0.7,2.3,1.2
1/1994 - 3/1994,,30 - 39,1.4,2.1,1.1,1.5,1.3,1.9
1/1994 - 3/1994,,40 - 49,1.9,1.7,1.4,1.7,1.8,1.7
1/1994 - 3/1994,,50 - 59,2.5,1.9,[*7],4.2,2.0,2.5
1/1994 - 3/1994,,60 and over,1.0,2.6,[*7],2.5,0.9,2.5
1/1994 - 3/1994,,15 and over,2.1,1.9,1.6,1.4,1.9,1.7
2/1994 - 4/1994,,15 - 19,10.3,[*7],6.3,[*7],8.5,[*7]
2/1994 - 4/1994,,20 - 29,2.9,1.6,1.6,0.4,2.3,1.0
2/1994 - 4/1994,,30 - 39,1.5,2.0,1.0,1.1,1.3,1.7
2/1994 - 4/1994,,40 - 49,1.7,1.6,1.6,1.2,1.7,1.5
2/1994 - 4/1994,,50 - 59,1.9,1.6,[*7],3.6,1.6,2.1
2/1994 - 4/1994,,60 and over,0.9,2.7,[*7],2.0,0.8,2.6
2/1994 - 4/1994,,15 and over,2.1,1.8,1.5,1.0,1.9,1.5
3/1994 - 5/1994,,15 - 19,9.5,[*7],6.5,[*7],8.2,[*7]
3/1994 - 5/1994,,20 - 29,2.9,1.7,1.8,0.4,2.4,1.0
3/1994 - 5/1994,,30 - 39,1.4,2.0,1.3,1.0,1.4,1.6
3/1994 - 5/1994,,40 - 49,1.4,2.0,1.8,1.4,1.5,1.8
3/1994 - 5/1994,,50 - 59,1.9,1.8,[*7],2.8,1.5,2.1
3/1994 - 5/1994,,60 and over,1.0,2.8,[*7],[*7],0.9,2.4
3/1994 - 5/1994,,15 and over,2.0,1.9,1.7,1.0,1.9,1.5
4/1994 - 6/1994,,15 - 19,7.2,[*7],5.6,[*7],6.5,0.7
4/1994 - 6/1994,,20 - 29,2.7,1.2,1.5,0.2,2.1,0.7
4/1994 - 6/1994,,30 - 39,1.3,1.6,1.1,0.9,1.2,1.3
4/1994 - 6/1994,,40 - 49,1.1,1.7,1.7,1.5,1.3,1.6
4/1994 - 6/1994,,50 - 59,1.6,1.9,[*7],2.1,1.3,1.9
4/1994 - 6/1994,,60 and over,0.9,2.3,[*7],[*7],0.7,2.1
4/1994 - 6/1994,,15 and over,1.7,1.6,1.4,0.8,1.6,1.3
5/1994 - 7/1994,,15 - 19,4.6,[*7],7.1,[*7],5.6,0.7
5/1994 - 7/1994,,20 - 29,3.1,1.0,2.1,0.1,2.6,0.6
5/1994 - 7/1994,,30 - 39,1.2,1.4,1.3,0.9,1.2,1.2
5/1994 - 7/1994,,40 - 49,1.1,1.6,1.4,1.9,1.2,1.7
5/1994 - 7/1994,,50 - 59,1.5,1.8,[*7],1.7,1.2,1.8
5/1994 - 7/1994,,60 and over,0.8,2.3,[*7],[*7],0.7,2.0
5/1994 - 7/1994,,15 and over,1.7,1.4,1.7,0.9,1.7,1.2
6/1994 - 8/1994,,15 - 19,4.9,[*7],8.1,[*7],6.3,[*7]
6/1994 - 8/1994,,20 - 29,3.6,0.7,2.6,0.2,3.1,0.5
6/1994 - 8/1994,,30 - 39,1.4,1.2,1.4,0.9,1.4,1.1
6/1994 - 8/1994,,40 - 49,1.0,1.4,1.5,1.9,1.2,1.6
6/1994 - 8/1994,,50 - 59,1.2,1.7,0.9,2.0,1.2,1.8
6/1994 - 8/1994,,60 and over,1.2,2.4,[*7],[*7],1.1,2.2
6/1994 - 8/1994,,15 and over,1.9,1.2,2.0,0.9,1.9,1.1
7/1994 - 9/1994,,15 - 19,8.2,[*7],12.0,[*7],9.8,[*7]
7/1994 - 9/1994,,20 - 29,4.0,0.6,2.7,0.2,3.4,0.4
7/1994 - 9/1994,,30 - 39,1.7,1.0,1.4,0.8,1.6,0.9
7/1994 - 9/1994,,40 - 49,1.2,1.6,1.3,1.8,1.3,1.7
7/1994 - 9/1994,,50 - 59,1.9,1.8,1.4,1.6,1.8,1.8
7/1994 - 9/1994,,60 and over,1.3,2.4,[*7],3.9,1.2,2.7
7/1994 - 9/1994,,15 and over,2.3,1.2,2.2,0.9,2.3,1.1
8/1994 - 10/1994,,15 - 19,10.9,1.1,11.6,[*7],11.2,0.6
8/1994 - 10/1994,,20 - 29,3.6,0.7,2.8,0.2,3.2,0.5
8/1994 - 10/1994,,30 - 39,1.7,1.4,1.4,0.8,1.6,1.2
8/1994 - 10/1994,,40 - 49,1.1,1.9,1.3,1.7,1.2,1.8
8/1994 - 10/1994,,50 - 59,1.9,2.1,1.3,2.6,1.8,2.2
8/1994 - 10/1994,,60 and over,1.4,2.0,[*7],3.1,1.2,2.2
8/1994 - 10/1994,,15 and over,2.3,1.5,2.2,0.9,2.3,1.3
9/1994 - 11/1994,,15 - 19,12.4,[*7],12.8,[*7],12.6,[*7]
9/1994 - 11/1994,,20 - 29,3.2,0.9,2.0,0.2,2.6,0.5
9/1994 - 11/1994,,30 - 39,1.7,1.9,1.2,0.9,1.5,1.5
9/1994 - 11/1994,,40 - 49,1.2,2.3,1.2,1.5,1.2,2.0
9/1994 - 11/1994,,50 - 59,2.1,1.9,0.8,2.2,1.8,2.0
9/1994 - 11/1994,,60 and over,1.0,1.7,[*7],2.6,1.0,1.9
9/1994 - 11/1994,,15 and over,2.3,1.7,1.9,0.8,2.1,1.4
10/1994 - 12/1994,,15 - 19,10.8,1.4,8.5,[*7],9.8,0.8
10/1994 - 12/1994,,20 - 29,2.7,1.2,1.6,0.1,2.2,0.7
10/1994 - 12/1994,,30 - 39,1.4,2.1,1.0,0.8,1.3,1.6
10/1994 - 12/1994,,40 - 49,1.4,2.5,1.1,2.0,1.3,2.4
10/1994 - 12/1994,,50 - 59,2.3,2.0,0.8,2.4,1.9,2.1
10/1994 - 12/1994,,60 and over,1.3,1.8,[*7],[*7],1.1,1.7
10/1994 - 12/1994,,15 and over,2.1,2.0,1.5,0.9,1.9,1.5
11/1994 - 1/1995,,15 - 19,10.1,1.2,9.0,[*7],9.6,0.7
11/1994 - 1/1995,,20 - 29,2.9,1.3,1.4,0.2,2.2,0.8
11/1994 - 1/1995,,30 - 39,1.6,1.9,0.9,0.7,1.3,1.4
11/1994 - 1/1995,,40 - 49,1.7,2.8,1.3,2.5,1.5,2.7
11/1994 - 1/1995,,50 - 59,3.0,1.9,1.6,1.7,2.6,1.9
11/1994 - 1/1995,,60 and over,1.4,2.2,[*7],2.3,1.5,2.2
11/1994 - 1/1995,,15 and over,2.3,2.0,1.5,0.9,2.0,1.6
12/1994 - 2/1995,,15 - 19,8.8,1.2,8.1,[*7],8.5,0.9
12/1994 - 2/1995,,20 - 29,3.6,1.3,2.0,0.2,2.8,0.8
12/1994 - 2/1995,,30 - 39,1.9,1.8,0.9,0.7,1.5,1.3
12/1994 - 2/1995,,40 - 49,2.3,2.2,1.4,2.3,2.0,2.3
12/1994 - 2/1995,,50 - 59,3.2,1.8,1.5,2.4,2.8,2.0
12/1994 - 2/1995,,60 and over,1.6,2.1,[*7],2.1,1.5,2.1
12/1994 - 2/1995,,15 and over,2.7,1.8,1.7,1.0,2.3,1.5
1/1995 - 3/1995,,15 - 19,9.3,[*7],8.8,[*7],9.1,0.9
1/1995 - 3/1995,,20 - 29,3.9,1.0,2.7,0.3,3.3,0.6
1/1995 - 3/1995,,30 - 39,2.3,1.9,1.4,0.9,2.0,1.5
1/1995 - 3/1995,,40 - 49,2.5,2.2,1.8,2.1,2.3,2.2
1/1995 - 3/1995,,50 - 59,3.2,1.6,2.2,2.2,2.9,1.8
1/1995 - 3/1995,,60 and over,0.9,1.6,[*7],3.9,1.0,2.1
1/1995 - 3/1995,,15 and over,2.9,1.7,2.2,1.0,2.6,1.4
2/1995 - 4/1995,,15 - 19,9.4,[*7],6.8,1.8,8.3,1.3
2/1995 - 4/1995,,20 - 29,4.3,1.1,2.4,0.2,3.4,0.7
2/1995 - 4/1995,,30 - 39,2.4,2.1,1.7,1.0,2.1,1.7
2/1995 - 4/1995,,40 - 49,3.1,2.1,2.4,1.5,2.9,1.9
2/1995 - 4/1995,,50 - 59,3.4,1.7,1.7,2.6,2.9,1.9
2/1995 - 4/1995,,60 and over,0.9,2.4,[*7],3.9,0.9,2.7
2/1995 - 4/1995,,15 and over,3.2,1.8,2.2,1.0,2.8,1.5
3/1995 - 5/1995,,15 - 19,9.6,1.3,7.0,[*7],8.5,1.3
3/1995 - 5/1995,,20 - 29,4.0,1.5,2.5,0.2,3.3,0.9
3/1995 - 5/1995,,30 - 39,2.3,2.2,1.6,1.3,2.0,1.9
3/1995 - 5/1995,,40 - 49,2.7,3.0,2.3,2.1,2.5,2.7
3/1995 - 5/1995,,50 - 59,3.3,3.0,2.1,2.1,3.0,2.7
3/1995 - 5/1995,,60 and over,0.5,3.4,[*7],4.6,0.6,3.6
3/1995 - 5/1995,,15 and over,3.0,2.4,2.2,1.2,2.7,1.9
4/1995 - 6/1995,,15 - 19,10.5,1.5,8.3,2.1,9.5,1.8
4/1995 - 6/1995,,20 - 29,4.4,2.0,2.8,0.2,3.6,1.1
4/1995 - 6/1995,,30 - 39,2.5,2.6,1.5,1.2,2.1,2.0
4/1995 - 6/1995,,40 - 49,2.9,3.3,3.0,1.8,2.9,2.8
4/1995 - 6/1995,,50 - 59,3.2,3.5,2.6,2.0,3.1,3.1
4/1995 - 6/1995,,60 and over,1.5,3.3,[*7],2.6,1.4,3.1
4/1995 - 6/1995,,15 and over,3.2,2.8,2.5,1.1,2.9,2.1
5/1995 - 7/1995,,15 - 19,10.7,1.5,11.7,[*7],11.2,1.4
5/1995 - 7/1995,,20 - 29,4.6,2.2,3.9,0.2,4.2,1.2
5/1995 - 7/1995,,30 - 39,2.6,3.0,1.9,1.1,2.3,2.3
5/1995 - 7/1995,,40 - 49,2.5,3.5,3.4,1.7,2.8,2.9
5/1995 - 7/1995,,50 - 59,2.9,4.8,2.8,2.0,2.9,4.1
5/1995 - 7/1995,,60 and over,1.5,2.8,[*7],3.1,1.3,2.9
5/1995 - 7/1995,,15 and over,3.2,3.1,3.2,1.0,3.2,2.3
6/1995 - 8/1995,,15 - 19,12.5,2.4,12.1,1.5,12.3,2.0
6/1995 - 8/1995,,20 - 29,5.4,2.4,4.3,0.4,4.8,1.4
6/1995 - 8/1995,,30 - 39,2.8,3.5,2.2,1.0,2.6,2.5
6/1995 - 8/1995,,40 - 49,2.9,3.8,3.4,1.6,3.0,3.1
6/1995 - 8/1995,,50 - 59,2.7,4.8,3.8,2.1,3.0,4.1
6/1995 - 8/1995,,60 and over,2.2,2.7,[*7],3.0,2.0,2.7
6/1995 - 8/1995,,15 and over,3.6,3.4,3.6,1.0,3.6,2.5
7/1995 - 9/1995,,15 - 19,13.7,2.4,16.3,[*7],14.9,1.6
7/1995 - 9/1995,,20 - 29,5.2,2.4,4.5,0.2,4.9,1.3
7/1995 - 9/1995,,30 - 39,2.9,3.2,2.5,0.9,2.7,2.3
7/1995 - 9/1995,,40 - 49,2.7,4.1,3.0,1.8,2.8,3.3
7/1995 - 9/1995,,50 - 59,3.1,5.1,3.1,1.9,3.1,4.3
7/1995 - 9/1995,,60 and over,2.2,2.9,[*7],3.0,1.9,2.9
7/1995 - 9/1995,,15 and over,3.6,3.5,3.8,0.9,3.7,2.5
8/1995 - 10/1995,,15 - 19,17.1,2.8,18.7,[*7],17.8,1.9
8/1995 - 10/1995,,20 - 29,5.2,2.1,3.9,0.3,4.5,1.2
8/1995 - 10/1995,,30 - 39,3.1,3.0,2.3,1.0,2.8,2.2
8/1995 - 10/1995,,40 - 49,2.5,4.2,2.7,2.0,2.6,3.4
8/1995 - 10/1995,,50 - 59,4.0,4.3,3.3,1.0,3.8,3.4
8/1995 - 10/1995,,60 and over,2.9,2.5,[*7],2.5,2.6,2.5
8/1995 - 10/1995,,15 and over,3.9,3.2,3.5,1.0,3.7,2.3
9/1995 - 11/1995,,15 - 19,17.7,1.7,19.4,[*7],18.4,1.4
9/1995 - 11/1995,,20 - 29,5.1,2.0,3.4,0.2,4.2,1.1
9/1995 - 11/1995,,30 - 39,2.9,2.6,2.2,1.0,2.6,2.0
9/1995 - 11/1995,,40 - 49,2.7,3.9,3.0,2.2,2.8,3.3
9/1995 - 11/1995,,50 - 59,4.6,4.2,2.1,0.7,4.0,3.3
9/1995 - 11/1995,,60 and over,2.9,2.2,[*7],2.6,2.6,2.2
9/1995 - 11/1995,,15 and over,3.9,2.9,3.3,0.9,3.7,2.2
10/1995 - 12/1995,,15 - 19,16.2,1.5,16.7,1.5,16.4,1.5
10/1995 - 12/1995,,20 - 29,5.2,1.9,3.0,0.2,4.1,1.0
10/1995 - 12/1995,,30 - 39,2.5,2.9,2.0,1.0,2.3,2.2
10/1995 - 12/1995,,40 - 49,2.8,4.0,2.8,2.7,2.8,3.6
10/1995 - 12/1995,,50 - 59,4.3,4.6,1.4,1.1,3.6,3.7
10/1995 - 12/1995,,60 and over,2.8,2.5,[*7],[*7],2.5,2.3
10/1995 - 12/1995,,15 and over,3.8,3.1,3.0,1.1,3.5,2.3
11/1995 - 1/1996,,15 - 19,14.1,2.1,14.6,2.0,14.3,2.1
11/1995 - 1/1996,,20 - 29,4.9,2.1,2.8,0.2,3.9,1.1
11/1995 - 1/1996,,30 - 39,2.3,3.1,1.6,1.0,2.0,2.3
11/1995 - 1/1996,,40 - 49,2.9,4.0,2.4,2.7,2.7,3.6
11/1995 - 1/1996,,50 - 59,3.5,4.2,1.4,1.4,3.0,3.5
11/1995 - 1/1996,,60 and over,2.3,2.2,[*7],[*7],2.1,1.9
11/1995 - 1/1996,,15 and over,3.5,3.2,2.6,1.1,3.1,2.4
12/1995 - 2/1996,,15 - 19,12.2,2.9,12.8,1.6,12.4,2.3
12/1995 - 2/1996,,20 - 29,4.5,1.9,3.0,0.3,3.7,1.1
12/1995 - 2/1996,,30 - 39,2.2,3.0,1.6,0.8,1.9,2.1
12/1995 - 2/1996,,40 - 49,2.7,3.7,2.3,2.2,2.6,3.2
12/1995 - 2/1996,,50 - 59,3.4,3.4,1.6,1.7,3.0,3.0
12/1995 - 2/1996,,60 and over,1.8,2.3,[*7],[*7],1.5,2.1
12/1995 - 2/1996,,15 and over,3.2,2.9,2.6,1.0,3.0,2.2
1/1996 - 3/1996,,15 - 19,12.9,3.0,10.3,1.3,11.7,2.2
1/1996 - 3/1996,,20 - 29,4.4,1.8,2.9,0.4,3.7,1.1
1/1996 - 3/1996,,30 - 39,2.7,2.8,1.4,0.7,2.2,1.9
1/1996 - 3/1996,,40 - 49,2.9,3.2,1.6,2.0,2.5,2.8
1/1996 - 3/1996,,50 - 59,3.9,2.5,1.8,1.8,3.3,2.3
1/1996 - 3/1996,,60 and over,1.2,1.9,[*7],[*7],1.1,1.9
1/1996 - 3/1996,,15 and over,3.5,2.6,2.3,1.0,3.0,2.0
2/1996 - 4/1996,,15 - 19,11.9,2.6,9.1,1.3,10.6,2.0
2/1996 - 4/1996,,20 - 29,4.4,1.5,3.2,0.4,3.8,0.9
2/1996 - 4/1996,,30 - 39,2.8,2.5,1.9,0.6,2.4,1.7
2/1996 - 4/1996,,40 - 49,3.0,3.0,1.7,1.9,2.5,2.7
2/1996 - 4/1996,,50 - 59,3.8,2.6,1.5,2.1,3.2,2.5
2/1996 - 4/1996,,60 and over,1.1,2.4,[*7],[*7],1.1,2.3
2/1996 - 4/1996,,15 and over,3.5,2.4,2.5,0.9,3.1,1.8
3/1996 - 5/1996,,15 - 19,12.4,2.0,7.8,1.4,10.3,1.7
3/1996 - 5/1996,,20 - 29,4.7,1.6,2.8,0.3,3.7,1.0
3/1996 - 5/1996,,30 - 39,2.9,2.4,2.0,0.6,2.5,1.7
3/1996 - 5/1996,,40 - 49,2.7,3.0,1.6,2.1,2.3,2.6
3/1996 - 5/1996,,50 - 59,3.8,3.2,1.5,2.2,3.2,2.9
3/1996 - 5/1996,,60 and over,0.9,1.9,[*7],2.2,0.8,2.0
3/1996 - 5/1996,,15 and over,3.5,2.4,2.3,1.0,3.0,1.9
4/1996 - 6/1996,,15 - 19,13.2,1.5,10.3,[*7],11.9,1.2
4/1996 - 6/1996,,20 - 29,4.8,1.6,2.9,0.3,3.9,1.0
4/1996 - 6/1996,,30 - 39,2.4,2.1,1.8,0.6,2.2,1.5
4/1996 - 6/1996,,40 - 49,2.4,2.9,1.9,1.7,2.2,2.5
4/1996 - 6/1996,,50 - 59,3.3,3.1,1.4,2.5,2.8,2.9
4/1996 - 6/1996,,60 and over,1.4,2.2,[*7],2.6,1.2,2.3
4/1996 - 6/1996,,15 and over,3.2,2.3,2.4,0.9,2.9,1.8
5/1996 - 7/1996,,15 - 19,13.6,1.6,12.5,[*7],13.1,1.0
5/1996 - 7/1996,,20 - 29,5.2,1.8,3.0,0.3,4.1,1.1
5/1996 - 7/1996,,30 - 39,2.1,1.9,1.4,0.6,1.8,1.4
5/1996 - 7/1996,,40 - 49,2.3,2.4,1.5,1.4,2.1,2.0
5/1996 - 7/1996,,50 - 59,3.1,2.8,1.2,2.4,2.6,2.7
5/1996 - 7/1996,,60 and over,0.9,1.8,[*7],2.9,0.9,2.0
5/1996 - 7/1996,,15 and over,3.2,2.1,2.3,0.8,2.8,1.6
6/1996 - 8/1996,,15 - 19,12.8,1.8,13.4,[*7],13.1,1.0
6/1996 - 8/1996,,20 - 29,4.8,1.6,3.5,0.3,4.2,1.0
6/1996 - 8/1996,,30 - 39,1.9,1.7,1.4,0.5,1.7,1.2
6/1996 - 8/1996,,40 - 49,2.4,2.0,1.3,1.2,2.0,1.8
6/1996 - 8/1996,,50 - 59,2.7,2.4,0.6,2.2,2.2,2.3
6/1996 - 8/1996,,60 and over,1.1,1.6,[*7],2.3,1.0,1.7
6/1996 - 8/1996,,15 and over,3.0,1.9,2.4,0.7,2.8,1.4
7/1996 - 9/1996,,15 - 19,12.6,2.4,13.4,[*7],12.9,1.3
